"","A1_v_a","A1_v_b","A2","A3","A4_v_l","A4_v_u","A4_v_y","A5_v_g","A5_v_gg","A5_v_p","A6_v_aa","A6_v_c","A6_v_cc","A6_v_d","A6_v_e","A6_v_ff","A6_v_i","A6_v_j","A6_v_k","A6_v_m","A6_v_q","A6_v_r","A6_v_w","A6_v_x","A7_v_bb","A7_v_dd","A7_v_ff","A7_v_h","A7_v_j","A7_v_n","A7_v_o","A7_v_v","A7_v_z","A8","A9_v_f","A9_v_t","A10_v_f","A10_v_t","A11","A12_v_f","A12_v_t","A13_v_g","A13_v_p","A13_v_s","A14","A15","A16"
"1",0,1,30.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.25,0,1,0,1,1,1,0,1,0,0,202,0,"+"
"3",1,0,24.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,1,1,0,0,1,0,1,0,0,280,824,"+"
"4",0,1,27.83,1.54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.75,0,1,0,1,5,0,1,1,0,0,100,3,"+"
"6",0,1,32.08,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,1,0,0,0,1,1,0,0,360,0,"+"
"7",0,1,33.17,1.04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.5,0,1,1,0,0,0,1,1,0,0,164,31285,"+"
"8",1,0,22.92,11.585,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0,1,1,0,0,1,0,1,0,0,80,1349,"+"
"9",0,1,54.42,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.96,0,1,1,0,0,1,0,1,0,0,180,314,"+"
"10",0,1,42.5,4.915,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.165,0,1,1,0,0,0,1,1,0,0,52,1442,"+"
"11",0,1,22.08,0.83,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.165,1,0,1,0,0,0,1,1,0,0,128,0,"+"
"12",0,1,29.92,1.835,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.335,0,1,1,0,0,1,0,1,0,0,260,200,"+"
"13",1,0,38.25,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"16",0,1,36.67,4.415,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,1,10,0,1,1,0,0,320,0,"+"
"17",0,1,28.25,0.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.96,0,1,0,1,3,0,1,1,0,0,396,0,"+"
"18",1,0,23.25,5.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.17,0,1,0,1,10,1,0,1,0,0,120,245,"+"
"19",0,1,21.83,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.665,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"22",0,1,23.25,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.835,0,1,1,0,0,1,0,0,0,1,300,0,"+"
"23",1,0,47.75,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.875,0,1,0,1,6,0,1,1,0,0,0,1260,"+"
"24",1,0,27.42,14.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.085,0,1,0,1,1,1,0,1,0,0,120,11,"+"
"26",1,0,15.83,0.585,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,1,0,1,2,1,0,1,0,0,100,0,"+"
"27",1,0,47,13,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.165,0,1,0,1,9,0,1,1,0,0,0,0,"+"
"29",0,1,57.42,8.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,1,3,1,0,1,0,0,0,0,"+"
"30",0,1,42.08,1.04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,6,0,1,1,0,0,500,10000,"+"
"32",0,1,42,9.79,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.96,0,1,0,1,8,1,0,1,0,0,0,0,"+"
"33",0,1,49.5,7.585,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.585,0,1,0,1,15,0,1,1,0,0,0,5000,"+"
"34",1,0,36.75,5.125,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,1,1,0,0,0,4000,"+"
"35",1,0,22.58,10.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.415,0,1,0,1,5,0,1,1,0,0,0,560,"+"
"37",0,1,27.25,1.585,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.835,0,1,0,1,12,0,1,1,0,0,583,713,"+"
"39",0,1,27.75,0.585,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,1,2,1,0,1,0,0,260,500,"+"
"40",0,1,54.58,9.415,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.415,0,1,0,1,11,0,1,1,0,0,30,300,"+"
"41",0,1,34.17,9.17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0,1,0,1,12,0,1,1,0,0,0,221,"+"
"42",0,1,28.92,15,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.335,0,1,0,1,11,1,0,1,0,0,0,2283,"+"
"44",0,1,39.58,13.915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.625,0,1,0,1,6,0,1,1,0,0,70,0,"+"
"45",0,1,56.42,28,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.5,0,1,0,1,40,1,0,1,0,0,0,15,"+"
"48",0,1,31.92,4.46,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.04,0,1,0,1,3,1,0,1,0,0,311,300,"+"
"50",0,1,23.92,0.665,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.165,1,0,1,0,0,1,0,1,0,0,100,0,"+"
"51",1,0,25.75,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.875,0,1,1,0,0,0,1,1,0,0,491,0,"+"
"53",0,1,37.42,2.04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.04,0,1,1,0,0,0,1,1,0,0,400,5800,"+"
"54",0,1,34.92,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,239,200,"+"
"56",0,1,23.33,11.625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.835,0,1,1,0,0,0,1,1,0,0,160,300,"+"
"57",0,1,23.17,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.085,0,1,1,0,0,1,0,1,0,0,0,0,"+"
"58",0,1,44.33,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,1,1,0,0,320,0,"+"
"59",0,1,35.17,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.75,1,0,1,0,0,0,1,0,0,1,711,0,"+"
"60",0,1,43.25,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1,11,1,0,1,0,0,80,0,"+"
"61",0,1,56.75,12.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.25,0,1,0,1,4,0,1,1,0,0,200,0,"+"
"62",0,1,31.67,16.165,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,9,1,0,1,0,0,250,730,"+"
"64",1,0,20.42,0.835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.585,0,1,0,1,1,1,0,1,0,0,0,0,"+"
"65",0,1,26.67,4.25,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.29,0,1,0,1,1,0,1,1,0,0,120,0,"+"
"66",0,1,34.17,1.54,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.54,0,1,0,1,1,0,1,1,0,0,520,50000,"+"
"67",1,0,36,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,11,1,0,1,0,0,0,456,"+"
"69",0,1,19.42,6.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.46,0,1,0,1,7,1,0,1,0,0,80,2954,"+"
"70",0,1,35.17,25.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.625,0,1,0,1,1,0,1,1,0,0,515,500,"+"
"71",0,1,32.33,7.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.585,0,1,1,0,0,0,1,0,0,1,420,0,"-"
"72",0,1,34.83,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.5,0,1,1,0,0,0,1,1,0,0,184.014771048744,0,"-"
"73",1,0,38.58,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,0,1,1,0,0,0,1,1,0,0,980,0,"-"
"75",0,1,44.83,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.625,1,0,1,0,0,1,0,1,0,0,160,2,"-"
"76",0,1,20.67,5.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.375,0,1,0,1,1,1,0,1,0,0,160,0,"-"
"77",0,1,34.08,6.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0,1,1,0,0,0,1,1,0,0,443,0,"-"
"78",1,0,19.17,0.585,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.585,0,1,1,0,0,0,1,1,0,0,160,0,"-"
"79",0,1,21.67,1.165,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,1,1,1,0,1,0,0,180,20,"-"
"81",0,1,49.58,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,94,0,"-"
"82",1,0,27.67,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,368,0,"-"
"83",0,1,39.83,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,1,1,0,0,1,0,0,0,1,288,0,"-"
"86",0,1,37.17,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,1,0,0,1,280,0,"-"
"87",0,1,31.5681710914454,0.375,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875,0,1,1,0,0,0,1,0,0,1,928,0,"-"
"88",0,1,25.67,2.21,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,1,0,1,0,0,188,0,"-"
"90",1,0,49,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,100,27,"-"
"91",0,1,62.5,12.75,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,1,0,1,0,0,112,0,"-"
"92",0,1,31.42,15.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,1,0,0,1,0,1,0,0,120,0,"-"
"93",0,1,31.5681710914454,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.5,0,1,1,0,0,1,0,1,0,0,0,0,"-"
"94",0,1,52.33,1.375,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.46,0,1,1,0,0,0,1,1,0,0,200,100,"-"
"95",0,1,28.75,1.5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,0,0,0,1,1,0,0,0,225,"-"
"96",1,0,28.58,3.54,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0,0,1,1,0,0,171,0,"-"
"97",0,1,23,0.625,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0,1,1,0,0,1,0,1,0,0,180,1,"-"
"98",0,1,31.5681710914454,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.835,0,1,1,0,0,0,1,0,0,1,320,0,"-"
"99",1,0,22.5,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,268,0,"-"
"100",1,0,28.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,1,1,0,0,167,500,"-"
"101",0,1,37.5,1.75,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,1,1,0,0,0,1,1,0,0,164,400,"-"
"102",0,1,35.25,16.5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,1,0,1,0,0,80,0,"-"
"103",0,1,18.67,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.375,0,1,0,1,2,1,0,1,0,0,0,38,"-"
"104",0,1,25,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,0,1,0,1,2,0,1,1,0,0,120,5,"-"
"105",0,1,27.83,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.75,0,1,0,1,2,0,1,1,0,0,75,0,"-"
"106",0,1,54.83,15.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,20,1,0,1,0,0,152,130,"-"
"107",0,1,28.75,1.165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,1,0,0,1,0,0,0,1,280,0,"-"
"109",0,1,40.92,2.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,1,1,0,0,0,1,1,0,0,176,0,"-"
"110",1,0,19.75,0.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.795,0,1,0,1,5,0,1,1,0,0,140,5,"-"
"111",0,1,29.17,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5,0,1,0,1,3,0,1,1,0,0,329,0,"-"
"113",0,1,24.58,12.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.875,0,1,1,0,0,0,1,1,0,0,260,0,"-"
"114",1,0,33.75,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,1,0,0,212,0,"-"
"115",0,1,20.67,1.25,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.375,0,1,0,1,3,0,1,1,0,0,140,210,"-"
"117",0,1,37.75,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.5,0,1,0,1,7,0,1,1,0,0,300,5,"-"
"118",0,1,52.5,6.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.29,0,1,0,1,15,1,0,1,0,0,0,11202,"+"
"120",1,0,20.75,10.335,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.335,0,1,0,1,1,0,1,1,0,0,80,50,"+"
"121",0,1,39.92,6.21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0,1,0,1,1,1,0,1,0,0,200,300,"+"
"122",0,1,25.67,12.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.21,0,1,0,1,67,0,1,1,0,0,140,258,"+"
"124",1,0,44.17,6.665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.375,0,1,0,1,3,0,1,1,0,0,0,0,"+"
"125",1,0,23.5,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5,0,1,0,1,5,0,1,1,0,0,120,0,"+"
"127",0,1,47.67,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,0,1,0,1,12,0,1,1,0,0,410,2510,"+"
"128",0,1,22.75,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,1,7,0,1,1,0,0,100,809,"+"
"129",0,1,34.42,4.25,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.25,0,1,0,1,2,1,0,1,0,0,274,610,"+"
"130",1,0,28.42,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.835,0,1,1,0,0,1,0,0,0,1,280,0,"+"
"132",0,1,20.42,1.835,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,0,1,0,1,1,1,0,1,0,0,100,150,"+"
"133",1,0,47.42,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,0,1,0,1,6,1,0,1,0,0,375,51100,"+"
"134",0,1,36.25,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,0,1,0,1,6,1,0,1,0,0,0,367,"+"
"135",0,1,32.67,5.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.5,0,1,0,1,12,0,1,1,0,0,408,1000,"+"
"136",0,1,48.58,6.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,1,0,0,0,1,1,0,0,350,0,"+"
"137",0,1,39.92,0.54,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,1,3,1,0,1,0,0,200,1000,"+"
"138",0,1,33.58,2.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.25,0,1,0,1,6,1,0,1,0,0,204,0,"+"
